text,span1,label
"But anyway he saw this one stall and he had a look and they had three racks of them for ten ninety nine and then we found some others then , they were they were ten ninety nine but they were as thick as these other ones .","[1, 2]",0
"to realize , you appreciate .","[1, 2]",0
"Right , thank you very much John","[5, 6]",0
"The course employs a variety of materials and techniques including the use of checklists , magazine and newspaper clippings , quizzes , videos , brainstorm exercises , discussions , drink diaries , and role plays ( Menary , 1986 ) .","[2, 3]",1
"In May 1989 Elle magazine ran a 16 page feature on Frida Kahlo as the ‘ spirit of Mexico ’ ( Fig. 1 ) , while in Vogue ( Feb. 1990 ) there was a 10 page interpretation of ‘ the romance of Frida Kahlo 's Mexico ’ ( Fig. 2 ) .","[5, 6]",1
"She was in first thing , I mean I sent it off that evening she was in first thing the next morning yes that 's fine .","[9, 10]",0
"Gently they swooped , turned , and climbed in the azure sky .","[4, 5]",0
It is also desirable to have the possibility of shifting staff between design and operational duties .,"[9, 10]",1
"Right , right , would you like to sort of start getting yourselves into the other room .","[6, 7]",0
"Still , she 's got precious little else going for her . ’","[4, 5]",0
The user is intended to behave exactly according to their instruction .,"[1, 2]",0
Chamberlain provided the way out by suggesting to Balcarres that both he and Long should withdraw and so allow Law to be elected unanimously ; he also turned down Balcarres 's remarkable advice that he should allow Long to be elected since Long would make such a mess of things that Chamberlain would be bound to succeed within the year .,"[6, 7]",0
Delaney 's voice was hushed .,"[2, 3]",0
"Many , like Ronnie Collyer , a retired shipyard worker , still live here and are still proud of the place .","[3, 4]",0
"He would have recognized her from her strong resemblance to her brother , although she looked the elder by some years .","[8, 9]",0
"The second debate took place on 26 November 1981 , on the publication of the Scarman Report , and had as its theme : ‘ Law and Order ’ .","[4, 5]",1
Oh bugger !,"[1, 2]",0
Size provides a cushion to the vicissitudes of markets but it creates other problems .,"[3, 4]",1
"As a delinquent nine-year-old at his prep school , he had once been required by the headmaster to write out in his best handwriting the whole of the third chapter of Ecclesiastes , old Gumboil , economical in this as in all matters , believing that writing lines should combine punishment with literary and religious education .","[42, 43]",0
"The one line sort of sets it all off , you can remember .","[2, 3]",1
Container group Tiphook yesterday said it was still confident of winning its joint £643million bid for Sea Containers even though the battle has swung towards James Sherwood 's ferries-to-trailers combine .,"[4, 5]",1
"It 's we 'll make it in the morning , one morning and then we can come out at erm","[4, 5]",1
"In 1986 , according to Friends of the Earth , a survey of the homes clustered on the surrounding hills found that three-quarters of 800 residents were opposed to the Rechem plant .","[8, 9]",0
Claims to be .,"[0, 1]",1
Delaney knew there was no way she would be shifted from her chosen course .,"[13, 14]",1
‘ But nothing happened and I never heard from them . ’,"[6, 7]",0
"Glenys has been doing it ever since ,","[5, 6]",0
"If your father agrees , would you like to come and help with the table like you did last month ? ’","[11, 12]",0
"The link with crime found by Eysenck was that when prisoners were tested for extroversion , more extroverts were found than in the general population .","[1, 2]",1
In effect the product of the discussion in both parts is a matrix where the methodological issues are listed along one axis and particular applications fields on the other .,"[12, 13]",1
"Accordingly , he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of ‘ History ’ which , while still a totality as it had been for Lukács , a process with a determinate meaning and end , could also include a concept of human agency and thus articulate the individual with the social , freedom with determinism .","[7, 8]",1
"Which equation should we use in a practical case , the equation for the vector potential , Ampère 's law , Biot-Savart 's law , or attack directly Maxwell 's equations ?","[27, 28]",1
"They all thought they 'd got the dreaded C , poor things .","[11, 12]",1
"The counter-arguments , which would uphold the principle of correspondence , are that breach of that principle is unnecessary when the amplitude of the crime of manslaughter lies beneath murder , and also that the definition of grievous bodily harm includes a number of injuries which are most unlikely to put the victim 's life at risk .","[50, 51]",1
