text,span1,label
His mother kept poking toys which she did not want at her .,"[3, 4]",0
"To model the dispersal of a plume of toxic gas generated by a chemical explosion and its impact on the surrounding area , for example , an understanding of atmospheric dispersion models , epidemiology and population distribution would be required .","[1, 2]",0
Coming back here after tea .,"[0, 1]",0
"Those of us who enjoy them need only a name for each condition , so that we may discuss them in expectation and in recollection .","[4, 5]",0
"The ‘ need to know ’ criterion is crucial because unless it is applied , the operator can be overburdened with unnecessary material .","[2, 3]",0
"I was gardening and he said er er I bent over to do something and he said I just went dizzy , he said , and I fell over he said and then I realized my right side was paralysed .","[34, 35]",0
"Peter Yeo winced inwardly , but he was not going to tell Andy Barton that Angela was missing , or express any of his reservations about how much influence Angela could bring to bear .","[2, 3]",1
"Gary got up , took Paula by the arm and led her over to the low sofa .","[1, 2]",0
"After seeing him , because he thought that once he 'd seen the consultant it would then take some time to get the treatment started , but they must have got themselves over that .","[30, 31]",1
Yeah I 've got a hat .,"[3, 4]",0
"Second , family health service authorities ( FHSAs ) , are also required to take on these roles , but from the viewpoint of primary health care services .","[14, 15]",1
"Well , I seem to recall a London gallery exhibiting a pile of rubbish , which was considered valid art by the proprietors and drew a large attendance .","[17, 18]",1
"‘ Not this one , ’ Nell said , shaking her head with some kind of reassurance .","[9, 10]",0
"A few Africans , clutching sticks and wearing skins , watch the plane as it turns , pauses , and then accelerates , leaving a cloud of dust .","[17, 18]",1
The Indian Mexico raped and abused by the conquistador yet bearing his bastard child .,"[3, 4]",1
I thought she was really lucky though !,"[1, 2]",0
He then ordered a car to call for him the next morning for a similar occasion and was felled by a stroke while waiting for the lift .,"[2, 3]",0
If the person in default fails to comply with an abatement notice the local authority is obliged to make a complaint to the magistrates .,"[18, 19]",1
"He anticipated some of the enthusiasms of John Cage , whom he first met in 1941 .","[1, 2]",0
"If I do n't give a damn about ‘ em , I ai n't anxious , and if I ai n't anxious , then I come easy . ’","[25, 26]",1
"But now yeah it took him a while to calm down but he 's a very nice fellow now , very nice chap .","[9, 10]",0
‘ I can not honestly see that a system which would require us to compromise the morning after the election is really so morally inferior to a system which has already obliged us to compromise our policies two years before polling day . ’,"[31, 32]",1
Mike glared at his brother again .,"[1, 2]",1
"Traditionally , systems were validated by users agreeing functional specifications .","[4, 5]",0
"I mean , it does n't mean what it says in the dictionary any more .","[6, 7]",1
"Delaney took risks , plummeting feet first through the hatchways , and partly breaking his descent with the handrails , falling like a parachutist , rolling instantly deploying his Uzi against …","[27, 28]",0
"Yes but then you see , in the in the old days Gordon , I mean , you you were very fortunate if you got three meals a day and and whatever you got you were glad of and used to eat it all .","[4, 5]",1
The two companies concerned are trying to record the spoken word .,"[5, 6]",1
In such a situation the skilled care of social workers is crucial to ensuring that an unwanted by-product of success for some children is not the total destruction of self-esteem for others .,"[13, 14]",0
"MON 9 OCT Steve Marriott & Mickey Hutton In among those on their way up , and those who will never go anywhere , the pub rock circuit plays host to those who were once really something .","[28, 29]",0
"My passion is for its numerous Romanesque churches , in most cases humbly proportioned but elevated into unique works of art by the richness of their exquisitely-sculpted decoration ; to go to Poitou/Saintonge and not look at any of its churches would be like going to an African game reserve and ignoring the animals .","[15, 16]",1
Well you have been camping there once and that 's enough,"[4, 5]",0
"Thus released , Jesse Sweetman turned to look at me .","[5, 6]",0
"‘ The priority of MAFF must become food , not farming , ’ the policy review says .","[16, 17]",1
"I had straightened up and moved aside so that the sun no longer dazzled me and I could see Sweetman properly , and what I saw I did not like .","[29, 30]",0
I believe you are exactly what I am looking for .,"[8, 9]",1
"In their formal language , Kahlo 's works are exemplary of certain feminist arguments ; the adoption of the decorative , the intimate and non-fine art mediums reveals the restrictive nature of traditional definitions of ‘ high art ’ .","[27, 28]",1
‘ Lots of guys find it a turn-on to watch two women making love . ’,"[9, 10]",0
"She and her boyfriend have had their future planned for some time : they want to start farming in a nearby village , where they also intend to build a bungalow .","[17, 18]",0
And she 's going to look for a flat somewhere else of course,"[5, 6]",1
"Right , let's go and see if these chicken things are ready .","[5, 6]",0
